Generation, Lowest, Mean, Highest, Stdev
0, -6.214608098422191, 11.597197136572237, 87.13935834262662, 32.94018465908472
1, -6.214608098422191, 3.411710183868564, 87.13935834262665, 22.04646253858492
2, -6.214608098422191, 4.684570698163141, 85.89196501081938, 25.397566973923862
3, -6.214608098422191, 6.456280481716365, 85.89196501081938, 28.18099272712199
4, -6.214608098422191, 6.468635720015783, 86.12628484395722, 25.91876488798658
5, -6.214608098422191, 4.671473622886498, 85.89196501081938, 25.37446149816017
6, -6.214608098422191, 12.087867429077157, 87.13935834262665, 33.14574906268281
7, -5.932245187448011, 12.810224368483631, 87.13935834262665, 28.39121184486684
8, -5.8944028342648505, 9.19037297761464, 85.89196501081938, 28.0320861341697
9, -5.8971538676367405, 18.451844559324833, 74.74041853593508, 34.29290013602233
10, -5.8944028342648505, 30.940633353042006, 86.12628484395722, 37.92149007228331
11, -5.8971538676367405, 29.512579225489322, 86.12628484395722, 39.56618489536264
12, -5.8971538676367405, 27.309639870696476, 86.12628484395722, 37.61832569140467
13, -5.8944028342648505, 15.41347448065567, 87.13935834262662, 28.765374523962706
14, -5.8971538676367405, 19.68728992321433, 87.13935834262665, 37.55906930686429
15, -5.8971538676367405, 18.018080663222726, 87.13935834262665, 36.769004611062684
16, -5.8971538676367405, 9.714654570925372, 86.12628484395722, 31.238408659339118
17, -5.929589143389895, 6.019453805082534, 86.12628484395722, 28.487425896727572
18, -5.8971538676367405, 9.724088637122183, 87.13935834262662, 31.38331241050025
19, -5.8971538676367405, 12.318333917592444, 67.04417294239875, 31.473890992541918
20, -5.8971538676367405, 12.323994144195979, 67.04417294239875, 31.470624464363382
