Generation, Lowest, Mean, Highest, Stdev
0, -9.062383992607803, -4.604636576971354, 11.538767057980671, 4.311767200381585
1, -9.062383992607803, -2.3338994880311397, 21.09334578938914, 6.929516147488311
2, -8.74135859393329, -0.12960121930764898, 21.09334578938914, 7.770407958223695
3, -8.74135859393329, 3.676153097221536, 21.09334578938914, 8.419293206045703
4, -7.639951692394114, 7.012620852639745, 21.09334578938914, 7.449597114920661
5, -7.639951692394114, 9.302791949790835, 21.09334578938914, 6.003440008310252
6, -5.622005752695506, 10.898648267179642, 21.09334578938914, 4.0542243492904095
7, -5.622005752695506, 11.44671986495166, 21.09334578938914, 3.1790679121857917
8, -5.622005752695506, 11.130367685597557, 21.09334578938914, 3.918475992407765
9, -5.622005752695506, 11.472157565815428, 21.09334578938914, 3.177157807845948
10, -5.522541700740751, 11.57972403206258, 21.09334578938914, 3.0776105417791024
11, -5.522541700740751, 11.238537368506336, 21.09334578938914, 3.8991849434960204
12, -5.522541700740751, 11.57972403206258, 21.09334578938914, 3.0776105417791024
13, 11.538767057980671, 11.920950207237007, 21.09334578938914, 1.8723074079359485
14, 11.538767057980671, 11.920950207237007, 21.09334578938914, 1.8723074079359485
15, -5.521786195319654, 11.579739142171002, 21.09334578938914, 3.077526575657528
16, -5.521786195319654, 11.238528077104995, 21.09334578938914, 3.899224876318101
17, -5.521786195319654, 10.557306748600315, 21.09334578938914, 5.092386101140432
18, -5.521786195319654, 10.557825494363293, 21.09334578938914, 5.090749204800321
19, -5.491766154636362, 11.580339542984666, 21.09334578938914, 3.074191267309006
20, -5.495848907170827, 11.23956556863095, 21.09334578938914, 3.8947661163882485
21, -5.495848907170827, 11.580257887933978, 21.09334578938914, 3.0746447472872362
22, -5.495848907170827, 11.239659193068862, 21.09334578938914, 3.8943638560527636
23, -6.252379731866986, 10.528013321474956, 21.09334578938914, 5.186030120066625
24, -9.686977105164804, 10.459321374009, 21.09334578938914, 5.425078318428353
25, -9.686977105164804, 10.459321374009, 21.09334578938914, 5.425078318428353
26, -6.252379731866986, 11.440337572759356, 21.09334578938914, 4.044582277477278
27, 11.538767057980671, 12.406876585318214, 21.09334578938914, 2.0517766456780984
28, 11.538767057980671, 12.886693351009512, 21.09334578938914, 2.103691802675985
29, 11.538767057980671, 13.367562130489922, 21.09334578938914, 2.045133282642216
30, 11.538767057980671, 14.008895838761989, 21.09334578938914, 1.7718099450170846
