Generation, Lowest, Mean, Highest, Stdev
0, -9.43455567734095, -4.339348955388347, 15.016835163699568, 5.522728433377042
1, -9.062383992607803, -2.2870931564352213, 15.016835163699568, 6.816105345826743
2, -9.062383992607803, 0.5689677197953114, 15.016835163699568, 7.775319302885232
3, -7.1878652499057925, 3.5448389684972854, 15.016835163699568, 7.324675735128092
4, -7.1878652499057925, 6.069106722111213, 15.016835163699568, 6.881728218941936
5, -5.723532636125924, 8.216396843853992, 15.016835163699568, 4.957640720046611
6, -5.643842039048359, 9.869192551636967, 15.016835163699568, 4.003422460474367
7, -1.907205289290288, 11.83803325007516, 15.016835163699568, 2.8996611918679465
8, 8.408680891275154, 12.030588627815405, 15.016835163699568, 2.0220339088307275
9, 10.097597565877564, 12.253905645371928, 15.016835163699568, 1.7390788780550657
10, 1.047756622332244, 11.669467297188257, 15.016835163699568, 2.4895904981298265
11, 9.15259668481415, 12.836436798618479, 15.016835163699568, 1.9611333313938721
12, 9.15259668481415, 12.967379336223317, 15.016835163699568, 1.7536089660382854
13, 0.9036373592828646, 12.747887108055343, 15.016835163699568, 2.339758699314233
14, 9.15259668481415, 12.927383035930916, 15.016835163699568, 1.5990958877014785
15, 0.7684921191544802, 12.423850721557773, 15.016835163699568, 2.4158171998435027
16, 0.7684921191544802, 12.289998946957372, 15.016835163699568, 2.324210211702519
17, 0.7684921191544802, 12.347822460676024, 15.016835163699568, 2.291401593299545
18, 10.36125506228387, 12.610223785996395, 15.016835163699568, 1.5432543580440765
19, 11.002615363441581, 12.646575860357812, 15.016835163699568, 1.5008999801661154
20, 11.002615363441581, 12.631031469025256, 15.016835163699568, 1.4665006310587934
21, 11.538767057980671, 12.710862530512113, 15.016835163699568, 1.4295829227368722
22, 11.162351875912599, 12.733573265659183, 15.016835163699568, 1.3818740671644436
23, 5.180089563119903, 12.590892010204634, 15.016835163699568, 1.7347794765368492
24, 5.109100774854908, 12.527736666460891, 15.016835163699568, 1.7221958145639202
25, 11.538767057980671, 12.77845490209222, 16.49765785705415, 1.4487103737676423
26, 11.538767057980671, 12.877632718073688, 16.49765785705415, 1.5280178013577987
27, 5.106929511856907, 12.649132534089272, 16.49765785705415, 1.8739876966856168
28, 11.156509661939147, 12.736591228417483, 16.49765785705415, 1.5577952093540859
29, 5.106929511856907, 12.523637394262561, 16.49765785705415, 1.8719729814657458
30, 5.106929511856907, 12.405140923390796, 16.49765785705415, 2.132304855008092
