Generation, Lowest, Mean, Highest, Stdev
0, -10.023418098882134, -4.180859649331712, 16.7367831858616, 4.9581849181297795
1, -7.413199415102431, -2.792275617333534, 16.7367831858616, 5.789446242027216
2, -7.661663902729908, -1.4495755614991497, 19.215743330851254, 7.867141447996702
3, -7.661663902729908, 2.0792283424979416, 21.102739649815113, 9.24298809832442
4, -6.001762931859217, 6.308745914074425, 21.102739649815113, 9.477326012376054
5, -5.97233315096732, 9.897743514041473, 21.102739649815113, 8.74923389700569
6, -5.97233315096732, 14.06681435045437, 21.102739649815113, 6.869516341942993
7, -5.6923467474806815, 15.853658251080374, 21.102739649815113, 4.274130996963024
8, 6.255404279625221, 16.6555484804624, 21.102739649815113, 2.4294975388021447
9, 10.097597565877564, 16.86991932038615, 21.102739649815113, 1.92212022930517
10, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
11, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
12, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
13, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
14, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
15, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
16, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
17, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
18, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
19, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
20, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
21, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
22, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
23, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
24, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
25, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
26, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
27, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
28, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
29, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
30, 16.839334492390837, 17.23772333214392, 21.102739649815113, 1.127263448618856
