Generation, Lowest, Mean, Highest, Stdev
0, -9.406043125264091, -4.3235228568046145, 16.829584075708496, 5.317945000972849
1, -9.323577653691554, -2.3072406996700594, 25.064768143953973, 7.433878418193852
2, -9.323577653691554, 1.3030797765188182, 27.482297334843746, 9.334361285781528
3, -9.323577653691554, 5.518225598731854, 27.482297334843746, 9.308017966191485
4, -9.323577653691554, 8.573784567940676, 27.482297334843746, 8.753140227422099
5, -5.747155336263376, 11.176689438608133, 27.482297334843746, 7.543717087352823
6, -5.688260603794005, 11.76432200712323, 27.482297334843746, 6.487825568623964
7, -7.436653339765486, 12.852328941375731, 27.482297334843746, 5.951201568662109
8, -5.6506652277443195, 12.631258365902518, 27.482297334843746, 6.05820094211197
9, -5.6506652277443195, 14.612426916839802, 27.482297334843746, 5.074786032537276
10, -5.6506652277443195, 15.616275359628665, 27.482297334843746, 4.91395748300238
11, -2.6708370919928806, 16.483394965582587, 27.482297334843746, 3.683964526700478
12, -2.6708370919928806, 16.833492055341836, 27.482297334843746, 3.4835918687642056
13, -2.6708370919928806, 16.900526029819343, 27.482297334843746, 3.4513994353140713
14, -2.6708370919928806, 16.969073927912277, 27.482297334843746, 3.4175323719049966
15, -2.6708370919928806, 16.96527909695349, 27.482297334843746, 3.4175264638877385
16, 16.877626350370026, 17.35624836580075, 27.482297334843746, 1.9532646115039574
17, 16.877626350370026, 17.35624836580075, 27.482297334843746, 1.9532646115039574
18, 16.877626350370026, 17.35624836580075, 27.482297334843746, 1.9532646115039574
19, 16.877626350370026, 17.35624836580075, 27.482297334843746, 1.9532646115039574
20, 16.877626350370026, 17.35624836580075, 27.482297334843746, 1.9532646115039574
21, 16.877626350370026, 17.35624836580075, 27.482297334843746, 1.9532646115039574
22, 16.877626350370026, 17.35624836580075, 27.482297334843746, 1.9532646115039574
23, 16.877626350370026, 17.35624836580075, 27.482297334843746, 1.9532646115039574
24, 16.877626350370026, 17.35624836580075, 27.482297334843746, 1.9532646115039574
25, 16.877626350370026, 17.352453534841967, 27.482297334843746, 1.9540063418512328
26, 16.877626350370026, 17.352453534841967, 27.482297334843746, 1.9540063418512328
27, 16.877626350370026, 17.352453534841967, 27.482297334843746, 1.9540063418512328
28, 16.877626350370026, 17.352453534841967, 27.482297334843746, 1.9540063418512328
29, 16.877626350370026, 17.352453534841967, 27.482297334843746, 1.9540063418512328
30, 16.877626350370026, 17.352453534841967, 27.482297334843746, 1.9540063418512328
