Generation, Lowest, Mean, Highest, Stdev
0, -10.496302763700825, -3.8010211079796976, 19.917274300262633, 6.529702981466085
1, -7.454518368052522, -2.3706858007156457, 19.917274300262633, 7.184274916979071
2, -7.2790371852042774, -0.5381862201197225, 19.917274300262633, 7.980337762634511
3, -7.2790371852042774, 1.8330604895350595, 27.638884822008222, 9.143864203816088
4, -7.2790371852042774, 4.583199693810339, 27.638884822008222, 9.115443881504115
5, -7.2790371852042774, 7.9974690522257585, 27.638884822008222, 8.180107417339904
6, -7.2790371852042774, 9.628319602845758, 27.638884822008222, 6.626157503729613
7, -7.2790371852042774, 10.266442863095154, 27.638884822008222, 6.0450472682256375
8, -7.2790371852042774, 9.828461849689564, 27.638884822008222, 6.261521437502573
9, -0.332020393089401, 9.696973612865326, 27.638884822008222, 6.107570391347049
10, -2.0336568508017514, 9.543307107653849, 27.638884822008222, 6.350040373770921
11, -5.373025913490157, 9.884094180150948, 27.638884822008222, 6.977107375204367
12, -5.373025913490157, 9.518639824297294, 27.638884822008222, 6.7144483243465105
13, -5.373025913490157, 10.462887597459753, 27.638884822008222, 6.956686093228673
14, -5.373025913490157, 13.014278402277078, 27.638884822008222, 7.416585190454127
15, -5.373025913490157, 13.708777296165394, 27.638884822008222, 6.428729608021113
16, -5.373025913490157, 13.832373875161565, 27.638884822008222, 5.973912644854598
17, -5.373025913490157, 14.116940824843983, 27.638884822008222, 5.524365549302216
18, -5.308524639031241, 20.503503503484684, 36.268284258673035, 11.304559831517196
19, 9.729785613197187, 24.085758910730906, 36.268284258673035, 8.938460054399169
20, 9.729785613197187, 25.7496708237982, 36.268284258673035, 7.696508354535139
21, 9.729785613197187, 28.249355303992925, 36.268284258673035, 5.215800472402923
22, 9.729785613197187, 28.379621584706037, 36.268284258673035, 5.086792802172937
23, 19.956305734668685, 28.71441826784858, 36.268284258673035, 4.3451129670619935
24, 19.956305734668685, 28.71441826784858, 36.268284258673035, 4.3451129670619935
25, 19.956305734668685, 28.71441826784858, 36.268284258673035, 4.3451129670619935
26, 26.46961977032432, 28.84468454856169, 36.268284258673035, 4.174892704687432
27, 26.46961977032432, 28.84468454856169, 36.268284258673035, 4.174892704687432
28, 26.46961977032432, 28.84468454856169, 36.268284258673035, 4.174892704687432
29, 26.46961977032432, 28.84468454856169, 36.268284258673035, 4.174892704687432
30, 26.46961977032432, 28.84468454856169, 36.268284258673035, 4.174892704687432
