Generation, Lowest, Mean, Highest, Stdev
0, -9.136948713387682, -3.3881565610320927, 15.4396843251733, 5.7751862851775
1, -7.326430816448111, -2.1496187338103985, 15.4396843251733, 5.98966289281441
2, -7.2790371852042774, 0.469620061466687, 15.4396843251733, 6.35796618097895
3, -5.86678508313843, 2.183666856358853, 15.4396843251733, 6.248550894291299
4, -5.9674547948651835, 4.746536935861137, 15.4396843251733, 6.339900346113593
5, -5.86678508313843, 6.479636064428128, 15.4396843251733, 5.839017918157536
6, -6.169502006430276, 8.228346053248908, 15.4396843251733, 5.248866437774689
7, -5.86678508313843, 9.938280749488273, 15.4396843251733, 3.3405741470040384
8, -5.86678508313843, 10.749222334198546, 15.4396843251733, 2.6311334363281227
9, 10.097597565877564, 11.352818956182183, 15.4396843251733, 1.0564450845538729
10, 10.097597565877564, 11.564260570614211, 15.4396843251733, 0.9272608271722865
11, 10.097597565877564, 11.657976321782117, 15.4396843251733, 0.8497476184016959
12, 10.097597565877564, 11.68995843581431, 15.4396843251733, 0.8198114612527573
13, 11.579033219152247, 11.752854986991736, 15.4396843251733, 0.7525765460278415
14, 11.579033219152247, 11.752834495600968, 15.4396843251733, 0.7525807123418913
15, 11.579033219152247, 11.752834495600968, 15.4396843251733, 0.7525807123418913
16, 11.579033219152247, 11.752834495600968, 15.4396843251733, 0.7525807123418913
17, 11.599318005147989, 11.753229925311702, 15.4396843251733, 0.7524944701066856
18, 11.599318005147989, 11.753229925311702, 15.4396843251733, 0.7524944701066856
19, 11.599318005147989, 11.753229925311702, 15.4396843251733, 0.7524944701066856
20, 11.599318005147989, 11.753229925311702, 15.4396843251733, 0.7524944701066856
21, 11.599318005147989, 11.753219659302523, 15.4396843251733, 0.7524965662968661
22, 11.599318005147989, 11.753219659302523, 15.4396843251733, 0.7524965662968661
23, 11.599318005147989, 11.753219659302523, 15.4396843251733, 0.7524965662968661
24, 11.599318005147989, 11.753209393293343, 15.4396843251733, 0.7524986623411528
25, 11.599318005147989, 11.753209393293343, 15.4396843251733, 0.7524986623411528
26, 11.599318005147989, 11.753209393293343, 15.4396843251733, 0.7524986623411528
27, 11.599318005147989, 11.753209393293343, 15.4396843251733, 0.7524986623411528
28, 11.599318005147989, 11.753188861274985, 15.4396843251733, 0.7525028539920493
29, 11.599318005147989, 11.753188861274985, 15.4396843251733, 0.7525028539920493
30, 11.599318005147989, 11.753188861274985, 15.4396843251733, 0.7525028539920493
