Generation, Lowest, Mean, Highest, Stdev
0, -5.886104031450156, 1.3215676453740481, 30.20394224923463, 14.19492661435632
1, -5.796057750765372, 8.458425554493989, 30.20394224923463, 17.352843131042896
2, -5.783825182329737, 18.809291293794217, 30.20394224923463, 13.013580795219177
3, 20.20765557252919, 24.007587444766006, 30.20394224923463, 4.664526896702147
4, 20.20765557252919, 24.007587444766006, 30.20394224923463, 4.664526896702147
5, 20.20765557252919, 24.007587444766006, 30.20394224923463, 4.664526896702147
6, 20.20765557252919, 24.007587444766006, 30.20394224923463, 4.664526896702147
7, 20.20765557252919, 24.007587444766006, 30.20394224923463, 4.664526896702147
8, 20.20765557252919, 24.007587444766006, 30.20394224923463, 4.664526896702147
9, 20.20765557252919, 24.007587444766006, 30.20394224923463, 4.664526896702147
10, 20.20765557252919, 24.007587444766006, 30.20394224923463, 4.664526896702147
