Generation, Lowest, Mean, Highest, Stdev
0, -5.91350300563827, 24.26471052839268, 92.51859563501553, 42.07688244269899
1, -5.796057750765372, 43.38724194869888, 92.51859563501553, 45.35883845330119
2, -5.288267030694535, 71.59528275556465, 92.51859563501553, 38.49043784018495
3, 85.62385026742616, 91.82850190123182, 92.51859563501553, 2.0682180351770194
4, 92.51859563501553, 92.51859563501554, 92.51859563501553, 1.4210854715202004e-14
5, 92.51859563501553, 92.51859563501554, 92.51859563501553, 1.4210854715202004e-14
6, 92.51859563501553, 92.51859563501554, 92.51859563501553, 1.4210854715202004e-14
7, 92.51859563501553, 92.51859563501554, 92.51859563501553, 1.4210854715202004e-14
8, 92.51859563501553, 92.51859563501554, 92.51859563501553, 1.4210854715202004e-14
9, 92.51859563501553, 92.51859563501554, 92.51859563501553, 1.4210854715202004e-14
10, 92.51859563501553, 92.51859563501554, 92.51859563501553, 1.4210854715202004e-14
