Generation, Lowest, Mean, Highest, Stdev
0, -5.796057750765372, 17.634964078974406, 91.77237888630937, 37.10652644946997
1, -5.783825182329737, 50.60292728625102, 91.77237888630937, 44.25495914298417
2, 3.4705709124885766, 78.02337519382073, 91.77237888630937, 24.918454004016105
3, 85.62385026742616, 86.23870312931449, 91.77237888630937, 1.8445585856649616
4, 85.62385026742616, 86.23870312931449, 91.77237888630937, 1.8445585856649616
5, 85.62385026742616, 86.23870312931449, 91.77237888630937, 1.8445585856649616
6, 85.62385026742616, 86.23870312931449, 91.77237888630937, 1.8445585856649616
7, 85.62385026742616, 86.23870312931449, 91.77237888630937, 1.8445585856649616
8, 85.62385026742616, 86.23870312931449, 91.77237888630937, 1.8445585856649616
9, 85.62385026742616, 86.23870312931449, 91.77237888630937, 1.8445585856649616
10, 85.62385026742616, 86.23870312931449, 91.77237888630937, 1.8445585856649616
