Generation, Lowest, Mean, Highest, Stdev
0, -6.738152494595957, 18.65647092946, 85.62385026742616, 38.130295399710626
1, -5.796057750765372, 55.31158489634434, 85.62385026742616, 40.75098931505431
2, -5.796057750765372, 73.56929967377887, 85.62385026742616, 27.702710659179278
3, -5.796057750765372, 73.71071480534115, 85.62385026742616, 27.760215938437373
4, -5.796057750765372, 76.48185946560702, 85.62385026742616, 27.42597240545746
5, 85.62385026742616, 85.62385026742616, 85.62385026742616, 0.0
6, 85.62385026742616, 85.62385026742616, 85.62385026742616, 0.0
7, 85.62385026742616, 85.62385026742616, 85.62385026742616, 0.0
8, 85.62385026742616, 85.62385026742616, 85.62385026742616, 0.0
9, 85.62385026742616, 85.62385026742616, 85.62385026742616, 0.0
10, 85.62385026742616, 85.62385026742616, 85.62385026742616, 0.0
