Generation, Lowest, Mean, Highest, Stdev
0, -5.796057750765372, 18.025549823355828, 91.77237888630937, 37.00291615742897
1, -5.796057750765372, 18.238088248015725, 91.77237888630937, 36.86726451679878
2, -5.53338948872752, 18.30893438956902, 91.77237888630937, 36.821663630456506
3, -5.231108616854587, 18.324811248594095, 91.77237888630937, 36.81135666613319
4, -5.231108616854587, 18.310460020431876, 91.77237888630937, 36.8205082369478
5, -5.231108616854587, 18.310460020431876, 91.77237888630937, 36.8205082369478
6, -5.231108616854587, 18.310460020431876, 91.77237888630937, 36.8205082369478
7, -5.231108616854587, 18.310460020431876, 91.77237888630937, 36.8205082369478
8, -5.231108616854587, 18.310460020431876, 91.77237888630937, 36.8205082369478
9, -5.231108616854587, 18.310460020431876, 91.77237888630937, 36.8205082369478
10, -5.231108616854587, 18.310460020431876, 91.77237888630937, 36.8205082369478
