Generation, Lowest, Mean, Highest, Stdev
0, -6.306275286948015, -0.35252491948524883, 21.057200624873303, 9.216802508505127
1, -5.796057750765373, 5.028831112881428, 21.057200624873303, 11.825755816718631
2, -5.446737371666311, 17.02830582042072, 21.057200624873303, 7.524008399714257
3, 20.892977112257746, 20.909399463519303, 21.057200624873303, 0.049267053784666004
4, 20.892977112257746, 20.909399463519303, 21.057200624873303, 0.049267053784666004
5, 20.892977112257746, 20.909399463519303, 21.057200624873303, 0.049267053784666004
6, 20.892977112257746, 20.909399463519303, 21.057200624873303, 0.049267053784666004
7, 20.892977112257746, 20.909399463519303, 21.057200624873303, 0.049267053784666004
8, 20.892977112257746, 20.909399463519303, 21.057200624873303, 0.049267053784666004
9, 20.892977112257746, 20.909399463519303, 21.057200624873303, 0.049267053784666004
10, 20.892977112257746, 20.909399463519303, 21.057200624873303, 0.049267053784666004
11, 20.892977112257746, 20.909399463519303, 21.057200624873303, 0.049267053784666004
12, 20.892977112257746, 20.909399463519303, 21.057200624873303, 0.049267053784666004
13, 20.892977112257746, 20.909399463519303, 21.057200624873303, 0.049267053784666004
14, 20.892977112257746, 20.909399463519303, 21.057200624873303, 0.049267053784666004
15, 20.892977112257746, 20.909399463519303, 21.057200624873303, 0.049267053784666004
16, 20.892977112257746, 20.909399463519303, 21.057200624873303, 0.049267053784666004
17, 20.892977112257746, 20.909399463519303, 21.057200624873303, 0.049267053784666004
18, 20.892977112257746, 20.909399463519303, 21.057200624873303, 0.049267053784666004
19, 20.892977112257746, 20.909399463519303, 21.057200624873303, 0.049267053784666004
20, 20.892977112257746, 20.909399463519303, 21.057200624873303, 0.049267053784666004
