Generation, Lowest, Mean, Highest, Stdev
0, -6.586171654854675, 3.178638117959676, 39.45482255552044, 18.137068359482317
1, -5.886104031450156, 12.32494712917055, 39.45482255552044, 22.144509974649328
2, -5.786897381366708, 30.39924764190343, 39.45482255552044, 18.09076169347419
3, -6.0112671744041615, 30.37588615678528, 39.45482255552044, 18.13755393379349
4, -6.0112671744041615, 34.8981223748888, 39.45482255552044, 13.636463783359531
5, 39.43931836898447, 39.52555190076445, 39.60637245364764, 0.0809061467197131
6, 39.443171938300466, 39.574897412300196, 39.60637245364764, 0.06300396618762838
7, 39.60637245364764, 39.60637245364764, 39.60637245364764, 0.0
8, 39.60637245364764, 39.60637245364764, 39.60637245364764, 0.0
9, 39.60637245364764, 39.60637245364764, 39.60637245364764, 0.0
10, 39.60637245364764, 39.60637245364764, 39.60637245364764, 0.0
