Generation, Lowest, Mean, Highest, Stdev
0, -5.886104031450156, 10.684821094195149, 86.12873282559588, 27.466405884665527
1, -5.886104031450156, 12.464285381475571, 86.12873282559588, 26.91184906158143
2, -5.768320995793771, 16.144446663082356, 86.12873282559588, 25.01771173779622
3, -5.796057750765373, 18.82200195816059, 86.12873282559588, 24.975869370292564
4, -5.796057750765373, 20.494393698079442, 86.12873282559588, 24.17018751995336
5, -5.796057750765372, 20.494393698079442, 86.12873282559588, 24.17018751995336
6, -5.796057750765372, 20.494393698079442, 86.12873282559588, 24.17018751995336
7, -5.796057750765373, 19.54805980232944, 86.12873282559588, 24.982114185277293
8, -5.796057750765373, 23.174722668654837, 86.12873282559588, 23.63579998774943
9, 3.6672812067346285, 24.121056564404835, 86.12873282559588, 22.624741073582445
10, -5.796057750765373, 26.86887199514333, 86.12873282559588, 23.036373651850287
