Generation, Lowest, Mean, Highest, Stdev
0, -6.796823718274856, 9.582102838478315, 86.00628484395722, 28.970911225943603
1, -5.796057750765373, 11.546752571521147, 86.00628484395722, 28.446110001548323
2, -5.796057750765373, 32.63753971636444, 86.00628484395722, 37.322379969846175
3, -5.796057750765373, 41.82719906703338, 86.00628484395722, 38.01695878468557
4, -5.783825182329738, 51.00743332650565, 86.00628484395722, 36.46085787790478
5, 12.711732969305473, 61.056558791829346, 86.00628484395722, 31.136626390188674
6, 38.77742373192863, 81.28339873275436, 86.00628484395722, 14.168658333608576
7, 86.00628484395722, 86.00628484395722, 86.00628484395722, 0.0
8, -5.783825182329738, 76.82727384132853, 86.00628484395722, 27.537033007886087
9, 12.818216449707919, 78.6874780045323, 86.00628484395722, 21.95642051827479
10, 86.00628484395722, 86.00628484395722, 86.00628484395722, 0.0
