Generation, Lowest, Mean, Highest, Stdev
0, -6.493753839851685, -2.3451728618809797, 29.72335651065836, 10.691577327944701
1, -5.9427993751267, -2.2538823106084696, 29.72335651065836, 10.659179890311737
2, -5.9427993751267, 8.404434308663896, 29.72335651065836, 17.406892542566045
3, -5.796057750765371, 8.425301260557676, 29.72335651065836, 17.389793206304812
4, -5.75890177387728, 22.626904853751235, 29.72335651065836, 14.192903313814256
5, 29.72335651065836, 29.723356510658355, 29.72335651065836, 3.552713678800501e-15
6, -5.75890177387728, 26.1751306822048, 29.72335651065836, 10.64467748536069
7, -5.75890177387728, 22.626904853751235, 29.72335651065836, 14.192903313814256
8, -5.75890177387728, 22.626904853751235, 29.72335651065836, 14.192903313814256
9, 29.723356510658355, 29.723356510658352, 29.72335651065836, 6.5508803411467564e-15
10, 29.723356510658355, 29.723356510658352, 29.72335651065836, 6.255197910455127e-15
