Generation, Lowest, Mean, Highest, Stdev
0, -6.300785794663244, 8.733687641043476, 86.12628484395722, 27.910253031721307
1, -5.855071922202427, 33.47776676572619, 86.12628484395722, 37.2448434948832
2, 3.7218853407694823, 66.67202804982166, 86.12628484395722, 30.484895265840628
3, 30.057200624873303, 80.51937642204884, 86.12628484395722, 16.820725265725176
4, 86.12628484395722, 86.12628484395722, 86.12628484395722, 0.0
5, 86.12628484395722, 86.12628484395722, 86.12628484395722, 0.0
6, 86.12628484395722, 86.12628484395722, 86.12628484395722, 0.0
7, 86.12628484395722, 86.12628484395722, 86.12628484395722, 0.0
8, 86.12628484395722, 86.12628484395722, 86.12628484395722, 0.0
9, 86.12628484395722, 86.12628484395722, 86.12628484395722, 0.0
10, 86.12628484395722, 86.12628484395722, 86.12628484395722, 0.0
