Generation, Lowest, Mean, Highest, Stdev
0, -6.30444880242198, -0.5360442807419226, 21.023649090702065, 9.183947740947326
1, -6.2766434893416445, -1.271950605383913, 11.89744140538643, 6.077849618689538
2, -6.30444880242198, 1.276479786334805, 11.93157441175589, 7.8484751441278355
3, -6.30444880242198, -1.3656300206560688, 11.93157441175589, 7.199840399918058
4, -6.008813185442595, 4.039940066489248, 11.89744140538643, 7.249745905802812
5, -5.966146739123692, 5.736948071311124, 11.89744140538643, 6.849879810978333
6, 3.5235364480684908, 10.090353032461518, 11.89744140538643, 3.2838842777340074
7, -5.98141421125448, 6.665488588322788, 11.70843086044168, 5.714787285876596
8, 3.5235364480684908, 7.615983654255085, 11.70843086044168, 4.092447206186594
9, -5.98141421125448, 2.9955139492885783, 11.70843086044168, 7.915543296067997
10, -5.98141421125448, 3.2620828828574995, 11.70843086044168, 5.599143045364003
