Generation, Lowest, Mean, Highest, Stdev
0, -6.13122648948314, -2.1694679626680506, 12.225448454455591, 6.111977524692944
1, -6.274762021241939, -2.2296658243776046, 12.225448454455591, 6.150095205800022
2, -6.274762021241939, -0.30885005471385296, 12.225448454455591, 6.200439216404863
3, -6.135564891081739, -3.1767519479949637, 12.225448454455591, 5.891336548937864
4, -6.13122648948314, -1.236140099979177, 12.225448454455591, 6.235498616354813
5, -6.135564891081739, -2.213599162521911, 12.225448454455591, 6.147079436039564
6, -5.9480349891806465, -1.2297105458319841, 12.225448454455591, 6.230342867867339
7, -5.950642552587727, -4.0156154612348685, 3.7218853407694823, 3.8687505328158
8, -5.950642552587727, -4.974952224018631, 3.7218853407694823, 2.89896847268921
9, -5.950642552587727, -4.9752129803593395, 3.7218853407694823, 2.8990561037332365
10, -5.950642552587727, -4.970196385665409, 3.7218853407694823, 2.8973872763179145
