Generation, Lowest, Mean, Highest, Stdev
0, -6.2766434893416445, -3.9377550162553994, 3.840944700785471, 3.862994594700507
1, -6.2766434893416445, -4.827446056398247, 3.840944700785471, 2.894925805313851
2, -6.2766434893416445, -4.96830455585202, 3.840944700785471, 2.945353420351981
3, -6.2766434893416445, -4.9171859694505144, 3.840944700785471, 2.926569907235374
4, -6.302618975744906, -4.946667838926059, 3.840944700785471, 2.940321337257963
5, -6.2766434893416445, -5.87764872156173, -5.627621113690637, 0.2240548959520979
6, -6.025865973825313, -5.855105391848474, -5.783825182329737, 0.1024168337262946
7, -5.796057750765373, -5.792395461974562, -5.783825182329737, 0.004052580161475463
8, -5.918893854273147, -5.805288830312151, -5.783825182329737, 0.038075920475098037
9, -5.929589143389895, -5.82032125647309, -5.783825182329737, 0.05477050778588132
10, -5.929589143389895, -5.817261243929211, -5.783825182329737, 0.056392470961447616
