Generation, Lowest, Mean, Highest, Stdev
0, -6.495265555937008, 0.9846036077554977, 86.12628484395722, 20.325889383032713
1, -5.886104031450156, 1.9620926232660771, 86.12628484395722, 20.174100642084106
2, -5.796057750765372, 2.8691839846762286, 86.12628484395722, 20.00491002886292
3, -5.783825182329737, 2.8697956130980105, 86.12628484395722, 20.004645274394232
4, -5.786897381366709, 2.8696420031461614, 86.12628484395722, 20.00471173416941
5, -5.786897381366709, 2.8659837743532948, 86.12628484395722, 20.00628765501149
6, -5.783825182329737, 2.8662909942569916, 86.12628484395722, 20.006154800707986
7, -5.783825182329737, 2.8662909942569916, 86.12628484395722, 20.006154800707986
8, -5.783825182329737, 2.8662909942569916, 86.12628484395722, 20.006154800707986
9, -5.783825182329737, 2.8662909942569916, 86.12628484395722, 20.006154800707986
10, -5.783825182329737, 2.8662909942569916, 86.12628484395722, 20.006154800707986
11, -5.783825182329737, 2.8662909942569916, 86.12628484395722, 20.006154800707986
12, -5.783825182329737, 2.8662909942569916, 86.12628484395722, 20.006154800707986
13, -5.783825182329737, 2.8662909942569916, 86.12628484395722, 20.006154800707986
14, -5.783825182329737, 2.8662909942569916, 86.12628484395722, 20.006154800707986
15, -5.783825182329737, 2.8662909942569916, 86.12628484395722, 20.006154800707986
16, -5.783825182329737, 2.8662909942569916, 86.12628484395722, 20.006154800707986
17, -5.783825182329737, 2.8662909942569916, 86.12628484395722, 20.006154800707986
18, -5.783825182329737, 2.8662909942569916, 86.12628484395722, 20.006154800707986
19, -5.783825182329737, 2.8662909942569916, 86.12628484395722, 20.006154800707986
20, -5.783825182329737, 2.8662909942569916, 86.12628484395722, 20.006154800707986
