Generation, Lowest, Mean, Highest, Stdev
0, -13.07796318054975, -4.852585651178345, 11.537528865854835, 4.023225680612814
1, -7.305230132758886, -4.005717161947827, 11.537528865854835, 4.275856565849683
2, -7.305230132758886, -2.39882028360691, 11.537528865854835, 5.463071652187203
3, -7.2790371852042774, -0.22685101498141208, 11.537528865854835, 6.115260929882025
4, -7.2790371852042774, 2.8994495506852553, 11.537528865854835, 6.930373129601366
5, -5.9185968165696154, 5.614924091759108, 11.537528865854835, 6.5310378541077805
6, -5.9185968165696154, 6.8324147576870216, 11.537528865854835, 6.2430968444635795
7, -5.422442841436783, 9.047326719267456, 11.537528865854835, 4.640267704907466
8, -5.422442841436783, 10.171451453379786, 11.537528865854835, 3.8601104947093203
9, -2.654285981531281, 11.045044018954359, 11.537528865854835, 2.2369582624683053
10, -2.654285981531281, 11.102624655848606, 11.537528865854835, 2.230346574307687
11, -2.654285981531281, 11.102624655848606, 11.537528865854835, 2.230346574307687
12, 4.002825205880264, 11.386452645243905, 11.537528865854835, 1.0548039245158718
13, 4.002825205880264, 11.386452645243905, 11.537528865854835, 1.0548039245158718
14, 4.002825205880264, 11.386452645243905, 11.537528865854835, 1.0548039245158718
15, 11.537113488233707, 11.537138410890975, 11.537528865854835, 9.864671937136708e-05
16, 11.537113488233707, 11.537138410890975, 11.537528865854835, 9.864671937136708e-05
17, 11.537113488233707, 11.537138410890975, 11.537528865854835, 9.864671937136708e-05
18, 11.537113488233707, 11.537138410890975, 11.537528865854835, 9.864671937136708e-05
19, 11.537113488233707, 11.537138410890975, 11.537528865854835, 9.864671937136708e-05
20, 11.537113488233707, 11.537138410890975, 11.537528865854835, 9.864671937136708e-05
21, 11.537113488233707, 11.537138410890975, 11.537528865854835, 9.864671937136708e-05
22, 11.537113488233707, 11.537138410890975, 11.537528865854835, 9.864671937136708e-05
23, 11.537113488233707, 11.537138410890975, 11.537528865854835, 9.864671937136708e-05
24, 11.537113488233707, 11.537138410890975, 11.537528865854835, 9.864671937136708e-05
25, 11.537113488233707, 11.537138410890975, 11.537528865854835, 9.864671937136708e-05
26, 11.537113488233707, 11.537138410890975, 11.537528865854835, 9.864671937136708e-05
27, 11.537113488233707, 11.537138410890975, 11.537528865854835, 9.864671937136708e-05
28, 11.537113488233707, 11.537138410890975, 11.537528865854835, 9.864671937136708e-05
29, 11.537113488233707, 11.537138410890975, 11.537528865854835, 9.864671937136708e-05
30, 11.537113488233707, 11.537138410890975, 11.537528865854835, 9.864671937136708e-05
