Generation, Lowest, Mean, Highest, Stdev
0, -10.26694125690328, -3.6733442120987205, 27.445504722292235, 7.590589477033703
1, -10.26694125690328, -0.15845457075769814, 27.44632325164512, 10.175706018797559
2, -10.26694125690328, 3.79608621638935, 27.44632325164512, 10.747662829578655
3, -10.26694125690328, 9.164842542995316, 27.44632325164512, 11.121798710331323
4, -10.26694125690328, 15.175929354235969, 27.44632325164512, 10.375410323024434
5, -6.5930565970033825, 19.674965490000297, 27.44632325164512, 7.477405749814426
6, -5.492086585259557, 21.927290199742785, 27.44632325164512, 5.419298804962989
7, -5.492086585259557, 22.161546492356948, 27.44632325164512, 5.281701269586403
8, 8.63241822731143, 23.159768598819145, 27.44632325164512, 2.6643087698154915
9, 8.63241822731143, 23.056297371847645, 27.44632325164512, 2.5711829427868356
10, 8.63241822731143, 22.99652591544533, 27.44632325164512, 2.548610703325073
11, 22.498850951270573, 23.27385456992451, 27.44632325164512, 1.5155550628007763
12, 22.498850951270573, 23.27385456992451, 27.44632325164512, 1.5155550628007763
13, 22.498850951270573, 23.27385456992451, 27.44632325164512, 1.5155550628007763
14, 22.498850951270573, 23.27385456992451, 27.44632325164512, 1.5155550628007763
15, 22.498850951270573, 23.27385456992451, 27.44632325164512, 1.5155550628007763
16, 22.498850951270573, 23.27385456992451, 27.44632325164512, 1.5155550628007763
17, 22.498850951270573, 23.27385456992451, 27.44632325164512, 1.5155550628007763
18, 22.498850951270573, 23.27385456992451, 27.44632325164512, 1.5155550628007763
19, 22.498850951270573, 23.27385456992451, 27.44632325164512, 1.5155550628007763
20, 22.498850951270573, 23.27385456992451, 27.44632325164512, 1.5155550628007763
21, 22.498850951270573, 23.27385456992451, 27.44632325164512, 1.5155550628007763
22, 22.498850951270573, 23.27385456992451, 27.44632325164512, 1.5155550628007763
23, 22.498850951270573, 23.27385456992451, 27.44632325164512, 1.5155550628007763
24, 22.498850951270573, 23.27385456992451, 27.44632325164512, 1.5155550628007763
25, 22.498850951270573, 23.214083113522197, 27.44632325164512, 1.4857151010089171
26, 22.498850951270573, 23.214083113522197, 27.44632325164512, 1.4857151010089171
27, 22.498850951270573, 23.214083113522197, 27.44632325164512, 1.4857151010089171
28, 22.498850951270573, 23.214083113522197, 27.44632325164512, 1.4857151010089171
29, 22.498850951270573, 23.214083113522197, 27.44632325164512, 1.4857151010089171
30, 22.498850951270573, 23.214083113522197, 27.44632325164512, 1.4857151010089171
