Generation, Lowest, Mean, Highest, Stdev
0, -11.727334793514967, -4.23588909860897, 11.538767057980671, 4.832210896173731
1, -9.069182677562175, -2.532683831276472, 16.44391592385407, 5.808611902909339
2, -7.2790371852042774, 0.4146287049455818, 22.670192772313793, 8.097020933787903
3, -6.020346989165949, 2.5708193919186146, 22.670192772313793, 8.369283343873832
4, -6.2572466959253505, 3.4778357477899373, 22.670192772313793, 8.288115584665787
5, -8.856974376490887, 4.875068704025972, 22.670192772313793, 8.584849723664469
6, -8.856974376490887, 6.825643374814712, 22.670192772313793, 8.209096132607938
7, -8.403612713725117, 7.9473701571552295, 22.670192772313793, 8.609421545600094
8, -8.403612713725117, 9.742359701841957, 22.670192772313793, 7.142990754612335
9, -2.943285547770394, 10.894292074656246, 22.670192772313793, 5.611372843193908
10, -6.838665760899615, 10.590236085913048, 22.670192772313793, 6.508213693950802
11, -6.838665760899615, 11.067188242547257, 22.670192772313793, 5.816679537783474
12, -2.943285547770394, 11.51404776983232, 22.670192772313793, 4.774999279472347
13, -7.606676588018761, 11.360709965950656, 22.670192772313793, 5.073331564072972
14, 3.3344443323537343, 11.921880189519014, 22.670192772313793, 4.158389649953032
15, 3.3344443323537343, 12.32841346678991, 22.670192772313793, 3.9644983328234233
16, 2.811502780772731, 11.639523280479402, 22.670192772313793, 4.749444031634214
17, -9.390057658834802, 10.27259992160199, 22.670192772313793, 7.362442519208712
18, -9.588766751712939, 10.927679955006965, 22.670192772313793, 6.63563632416335
19, -9.390057658834802, 10.987709411787597, 22.670192772313793, 6.037696868373696
20, -9.390057658834802, 10.826711138087013, 22.670192772313793, 5.730994343381805
21, -4.990257493738195, 10.657316632606692, 22.670192772313793, 5.906197685794092
22, -4.9994448874946364, 9.59563637760999, 22.670192772313793, 7.161287492597278
23, -4.990257493738195, 9.43342988550113, 22.670192772313793, 6.7369025215897
24, -4.997237346642105, 8.364732926092438, 22.670192772313793, 8.004952840561282
25, -4.997237346642105, 9.814630072863528, 22.670192772313793, 7.041351326849133
26, -4.997237346642105, 9.651179977191664, 22.670192772313793, 7.30535764298906
27, -4.923782952199524, 10.303336837483892, 22.670192772313793, 6.535963421446922
28, -4.851903121519776, 11.41514468147254, 22.670192772313793, 4.719307870345328
29, -6.459998562406817, 10.271932114682752, 22.670192772313793, 6.301615423006917
30, -6.364902705412867, 9.162536681904628, 22.670192772313793, 7.348250490789504
