Generation, Lowest, Mean, Highest, Stdev
0, -9.062383992607803, -4.692831916076354, 11.538767057980671, 4.33926490571922
1, -8.75261050072318, -3.6469052739528296, 11.538767057980671, 4.6542496633191375
2, -7.2790371852042774, -2.0919704287324214, 11.538767057980671, 5.395320582845126
3, -7.2790371852042774, -1.588844807209253, 11.538767057980671, 5.119416336175475
4, -5.735055516276741, -0.006588361836051177, 11.538767057980671, 5.835129692661249
5, -5.416962482532615, 0.34375228149933645, 11.538767057980671, 5.613018385112884
6, -5.416962482532615, 0.9515409002645066, 11.538767057980671, 5.359327941153042
7, -5.416962482532615, 1.4539021919773623, 11.538767057980671, 5.248137048353779
8, -7.4421322124505265, 1.7282783026105546, 11.538767057980671, 5.409951595382697
9, -7.4421322124505265, 3.302994382202105, 20.137844395519615, 7.315817451528994
10, -6.2276265786881755, 3.608971123163479, 20.137844395519615, 7.532300134404373
11, -5.689957107622507, 5.32439922768448, 20.137844395519615, 7.8296653992869985
12, -5.689957107622507, 7.017837076802721, 20.137844395519615, 7.413602819239774
13, -5.699020758290854, 8.362836014933748, 20.137844395519615, 6.924748796695832
14, -5.699020758290854, 10.273325890216046, 20.137844395519615, 5.49940552539556
15, -5.699020758290854, 10.80062967830412, 20.137844395519615, 4.947587384493337
16, -4.46943967989506, 11.828132090379677, 20.137844395519615, 3.325657805654281
17, 10.312693047804363, 12.202056542146154, 20.137844395519615, 2.3464106095331
18, 10.312693047804363, 12.202031857205577, 20.137844395519615, 2.3464175895605037
19, 10.312693047804363, 12.202023628892052, 20.137844395519615, 2.346419916173981
20, 11.537942914390342, 12.226512195841476, 20.137844395519615, 2.3329246004095996
21, 11.537942914390342, 12.226503967527952, 20.137844395519615, 2.3329270268225453
22, -4.471264141558557, 11.90631159809545, 20.137844395519615, 3.302554094980116
23, -4.471264141558557, 11.906303369781922, 20.137844395519615, 3.3025550112194813
24, -4.471264141558557, 11.906295141468398, 20.137844395519615, 3.302555927438091
25, -1.2030140606820847, 11.716799835772095, 20.137844395519615, 3.5182317076946923
26, 11.538355642304406, 12.22644639557803, 20.137844395519615, 2.332944001633439
27, 11.538355642304406, 12.226438167264504, 20.137844395519615, 2.3329464277941288
28, -0.2752936289812311, 11.990165181838792, 20.137844395519615, 2.9160265633559526
29, -0.2752936289812311, 11.990156953525265, 20.137844395519615, 2.916027837659589
30, -0.2752936289812311, 11.990156953525265, 20.137844395519615, 2.916027837659589
