Generation, Lowest, Mean, Highest, Stdev
0, -6.289715570908998, -1.3963248379731663, 49.43565180853216, 10.882097281385215
1, -6.1779441140506, 0.44052192203764945, 84.69190155849046, 15.545192200887055
2, -6.2766434893416445, -0.8626953321747561, 84.69190155849049, 15.008203300297836
3, -6.1779441140506, -3.7638106566462546, 39.77964417492168, 6.946367568150857
4, -6.2766434893416445, -5.626184368249463, 3.7218853407694823, 1.337671312632664
5, -5.814130531825066, -5.793368150660731, -5.707110264748875, 0.01980707540560193
6, -5.814130531825066, -5.7954865541933875, -5.771441123130016, 0.017074799462606958
7, -5.814130531825066, -5.792568160576203, -5.771441123130016, 0.016759918484309355
8, -5.814130531825066, -5.787376264896546, -5.771441123130016, 0.01637483348031186
9, -5.814130531825066, -5.79220694134943, -5.771441123130016, 0.016473362081485372
10, -5.814130531825066, -5.793014961406374, -5.771441123130016, 0.015535274510586655
11, -5.814130531825066, -5.793601860008275, -5.771441123130016, 0.016921531833066817
12, -5.814130531825066, -5.79526227152869, -5.771441123130016, 0.015920118966339193
13, -5.814130531825066, -5.790610109623547, -5.771441123130016, 0.01701444132993948
14, -5.814130531825066, -5.791934464935707, -5.771441123130016, 0.018114694109528207
15, -5.814130531825066, -5.789759114870505, -5.771441123130016, 0.016711891637975165
16, -5.814130531825066, -5.793914517697232, -5.771441123130016, 0.016444841920949253
17, -5.814130531825066, -5.796946449357196, -5.771441123130016, 0.017001117372126947
18, -5.814130531825066, -5.790500761712058, -5.771441123130016, 0.01623566803528247
19, -5.814130531825066, -5.793171474145249, -5.771441123130016, 0.01714865121803542
20, -5.814130531825066, -5.784839695604569, -5.771441123130016, 0.013586883324920567
