Generation, Lowest, Mean, Highest, Stdev
0, -6.327936783729195, 6.038497106439467, 86.12628484395722, 23.313275471219573
1, -6.327936783729195, 5.198974227303671, 86.12628484395722, 20.06538394965831
2, -6.335054251498059, 9.302173629523129, 86.12628484395722, 26.544014583028396
3, -6.335054251498059, 7.982468218696553, 86.12628484395722, 26.733146586548397
4, -6.335054251498059, 7.478970322415866, 86.12628484395722, 26.903119008232185
5, -6.320768294250582, 1.9427577113018732, 86.12628484395722, 20.02828508734749
6, -6.159095388491933, 6.5513838824191195, 86.12628484395722, 27.037657433639165
7, -6.159095388491933, 6.0676710447399484, 86.12628484395722, 27.17386134368053
8, -6.308098441509531, 1.4345202011843958, 86.12628484395722, 20.110529646338907
9, -6.333279628139691, -2.701246741454643, 12.244257786413087, 5.402002240085446
10, -6.124683390894205, -3.5359088023330543, 12.21925648420767, 4.958278359976196
11, -6.124683390894205, -3.530307542962876, 12.21925648420767, 4.955657986364703
12, -6.124683390894205, -3.5299350468587845, 12.21925648420767, 4.955842538559109
13, -6.124683390894205, -4.89507630418061, 3.706695175275506, 2.869610247394302
14, -6.124683390894205, -4.878645022174167, 3.706695175275506, 2.8634567717868027
15, -6.052089168924416, -4.896988741793093, 3.706695175275506, 2.8696718718104965
16, -6.052089168924416, -4.896988741793093, 3.706695175275506, 2.869671871810496
17, -5.857933154483458, -4.861251309090806, 3.706695175275506, 2.856103180093097
18, -5.857933154483458, -5.342576495764659, 3.706695175275506, 2.0762491199243764
19, -5.857933154483458, -5.814620371880798, -5.796057750765372, 0.02835487211940794
20, -5.857933154483458, -5.802245291137181, -5.796057750765371, 0.018562621115425726
