Generation, Lowest, Mean, Highest, Stdev
0, -5.942799375126701, 11.43355315499498, 86.15858578874554, 30.801317736269457
1, -5.942799375126701, 10.523737098658739, 86.15858578874554, 31.159685319446695
2, -5.886104031450156, 12.793242880442659, 86.15858578874554, 31.49748275580953
3, -5.942799375126701, 6.9608564504301516, 86.15858578874554, 28.61786215192283
4, -5.796057750765373, 7.9132423564932735, 86.15858578874554, 28.327573043594022
5, -5.942799375126701, 11.0290162091684, 86.15858578874554, 29.923051539984858
6, -5.942799375126701, 13.259300835071429, 86.15858578874554, 30.253120419915767
7, -5.942799375126701, 13.727906543626423, 86.15858578874554, 30.025172511844055
8, -5.942799375126701, 10.05217411906692, 86.15858578874554, 25.93925895919148
9, -5.886104031450156, 15.005808847595858, 86.15858578874554, 24.638023478957386
10, -5.942799375126701, 13.264480676742048, 86.15858578874554, 25.22776014363716
11, -5.942799375126701, 13.202766179904597, 86.15858578874554, 25.71885645494209
12, -5.942799375126701, 10.48609121315599, 86.15858578874554, 24.760236796135032
13, -5.942799375126701, 10.493521909117447, 86.15858578874554, 24.75520638039496
14, -5.942799375126701, 14.502303346381007, 86.15858578874554, 24.92961755674878
15, -5.796057750765373, 23.384030145485816, 86.15858578874554, 22.36968641049696
16, -5.796057750765373, 27.422206096262823, 86.15858578874554, 22.060092375706645
17, -5.796057750765373, 32.11752551332114, 86.15858578874554, 21.045229941725925
18, -5.796057750765373, 26.78422332087673, 86.15858578874554, 24.587890940752995
19, -5.796057750765373, 27.935240414150552, 86.15858578874554, 20.8290663965095
20, -6.546785410760524, 24.292694520049665, 86.15858578874554, 21.927307623471915
