Generation, Lowest, Mean, Highest, Stdev
0, -6.318968113746434, 17.419778997341894, 86.14106343805335, 31.682436972932013
1, -5.796057750765373, 22.95231679753678, 86.14106343805335, 34.0933098094777
2, -6.447755278982115, 16.49828387940164, 86.14106343805335, 32.08539859410706
3, -6.447755278982115, 21.108267351879107, 86.14106343805335, 34.77905139821654
4, -6.447755278982115, 15.612196497019024, 86.14106343805335, 32.195942434131545
5, -6.318968113746434, 12.393288581873607, 86.14106343805335, 27.697474882863776
6, -6.318968113746434, 11.447715311117035, 86.14106343805335, 28.00787390660185
7, -6.306275286948016, 11.103710242908765, 86.14106343805335, 26.051943779468665
8, -6.306275286948016, 12.048493815142335, 86.14106343805335, 25.588002694396806
9, -6.306275286948016, 12.198886638075184, 86.14106343805335, 25.064310972404463
10, -6.306275286948016, 25.35099878235016, 86.14106343805335, 32.041319133240805
11, -6.306275286948016, 24.935946839871427, 86.14106343805335, 32.26159783231404
12, -6.306275286948016, 24.388860629861778, 86.14106343805335, 31.02760491665722
13, -6.306275286948016, 23.522234768444605, 86.14106343805335, 31.472656135472125
14, 3.519361076658008, 24.875564088365802, 86.14106343805335, 30.615899393338573
15, 3.519361076658008, 25.301524732633464, 86.14106343805335, 30.37695562998287
16, 3.519361076658008, 23.971729774864645, 86.14106343805335, 29.840309201726267
17, 3.519361076658008, 23.98477889809455, 86.14106343805335, 29.832253005662597
18, 3.519361076658008, 23.55881825382689, 86.14106343805335, 30.056869728947362
19, 3.519361076658008, 23.97923454351356, 86.14106343805335, 29.971827410023383
20, 3.519361076658008, 23.989360756719133, 86.14106343805335, 29.964946595616414
