Generation, Lowest, Mean, Highest, Stdev
0, -5.8888779583328805, 18.180607034777584, 88.61261419415925, 36.25269121920116
1, -5.796057750765372, 27.335834695261745, 88.61261419415925, 40.33825580811626
2, -5.796057750765372, 36.476602240237334, 88.61261419415925, 42.1150725895504
3, -5.783825182329737, 45.6185930420565, 88.61261419415925, 41.86825484774428
4, -5.783825182329737, 54.759360587032084, 88.61261419415925, 39.56284030905405
5, 12.225448454455591, 73.04089567698327, 88.61261419415925, 26.23798170782454
6, 85.62385026742616, 85.92272666009947, 88.61261419415925, 0.8966291780199256
7, 85.62385026742616, 86.80882837341366, 88.61261419415925, 1.0292960516688403
8, 85.62385026742616, 87.34048940140218, 88.61261419415925, 0.6774843562466076
9, 87.39605369405454, 87.51770974406502, 88.61261419415925, 0.36496815003141164
10, 87.39605369405454, 87.51770974406502, 88.61261419415925, 0.36496815003141164
