Generation, Lowest, Mean, Highest, Stdev
0, -5.886104031450156, 14.118874217205724, 89.52772932632853, 37.7195761631745
1, -5.796057750765372, 15.037187887580805, 89.52772932632853, 37.32887885606688
2, -5.796057750765372, 15.937187887580802, 89.52772932632853, 36.92201720521095
3, -5.796057750765372, 17.737187887580802, 89.52772932632853, 36.027151846959086
4, -5.796057750765372, 17.737187887580802, 89.52772932632853, 36.027151846959086
5, -5.796057750765372, 17.737187887580802, 89.52772932632853, 36.027151846959086
6, -5.796057750765372, 16.837187887580804, 89.52772932632853, 36.48842984225096
7, -5.796057750765372, 16.837187887580804, 89.52772932632853, 36.48842984225096
8, -5.796057750765372, 16.837187887580804, 89.52772932632853, 36.48842984225096
9, -5.796057750765372, 16.837187887580804, 89.52772932632853, 36.48842984225096
10, -5.796057750765372, 16.837187887580804, 89.52772932632853, 36.48842984225096
