Generation, Lowest, Mean, Highest, Stdev
0, -5.886104031450156, -4.885308387409103, 3.2161748176702627, 2.702072510479283
1, -5.8805329864007, -4.868748286541643, 3.2161748176702627, 2.696268696180265
2, -5.783825182329737, -4.857854249290982, 3.2161748176702627, 2.6923703747560928
3, -5.783825182329737, -4.857854249290982, 3.2161748176702627, 2.6923703747560928
4, -5.783825182329737, -4.857854249290982, 3.2161748176702627, 2.6923703747560928
5, -5.783825182329737, -4.857854249290982, 3.2161748176702627, 2.6923703747560928
6, -5.783825182329737, -4.857854249290982, 3.2161748176702627, 2.6923703747560928
7, -5.783825182329737, -4.857854249290982, 3.2161748176702627, 2.6923703747560928
8, -5.783825182329737, -4.857854249290982, 3.2161748176702627, 2.6923703747560928
9, -5.783825182329737, -4.857854249290982, 3.2161748176702627, 2.6923703747560928
10, -5.783825182329737, -4.857854249290982, 3.2161748176702627, 2.6923703747560928
